10292,herpesviridae,P26373,Q8AZK7
10292,herpesviridae,Q9UHI6,Q69140
10292,herpesviridae,Q7Z4Q2,Q2HRD4
10292,herpesviridae,O95674,P0CK50
10292,herpesviridae,P36578,P12977
10292,herpesviridae,O95236,P0C742
10292,herpesviridae,Q07020,P04487
10292,herpesviridae,Q13443,P0C6Z1
10292,herpesviridae,Q9NUW8,Q9QR71
10292,herpesviridae,O75323,Q1HVI8
10292,herpesviridae,Q9NPG3,Q1HVG1
10292,herpesviridae,Q8IZL8,F5HCJ2
10292,herpesviridae,P18077,P04487
10292,herpesviridae,Q9UI14,Q1HVB3
10292,herpesviridae,P12036,P36313
10292,herpesviridae,Q00534,Q77Q36
10292,herpesviridae,Q96B97,Q1HVD1
10292,herpesviridae,Q9BPW8,Q1HVI8
10292,herpesviridae,Q00987,Q1HVF7
10292,herpesviridae,O75190,Q1HVI8
10292,herpesviridae,P62701,P04487
10292,herpesviridae,Q9Y6C9,Q1HVG0
10292,herpesviridae,P40616,P0C737
10292,herpesviridae,P39019,P04487
10292,herpesviridae,P52597,P04487
10292,herpesviridae,Q8WV44,Q98157
10292,herpesviridae,O15031,Q1HVB5
10292,herpesviridae,Q93009,Q1HVF7
10292,herpesviridae,P30519,P0C737
10292,herpesviridae,Q99675,P0C737
10292,herpesviridae,Q9UI12,P0C788
10292,herpesviridae,Q96AA8,P0C726
10292,herpesviridae,P62899,P04487
10292,herpesviridae,O43889,Q1HVG2
10292,herpesviridae,P29590,F5HCM1
10292,herpesviridae,P23497,Q1HVH2
10292,herpesviridae,Q14204,P0CK48
10292,herpesviridae,Q96G23,Q2HRD4
10292,herpesviridae,Q9HCU5,P0C6Z1
10292,herpesviridae,Q86UQ4,P0C737
10292,herpesviridae,O95831,P0CK57
10292,herpesviridae,Q68CZ2,P0CK48
10292,herpesviridae,P04626,P0C737
10292,herpesviridae,P42766,Q1HVF7
10292,herpesviridae,P67870,Q6SW29
10292,herpesviridae,P53803,F5HFD2
10292,herpesviridae,Q99466,Q1HVB8
10292,herpesviridae,P80303,Q1HVH9
10292,herpesviridae,P33527,P0C6Z1
10292,herpesviridae,Q7KZF4,Q1HVD1
10292,herpesviridae,Q9NQC3,P0C737
10292,herpesviridae,O60831,Q1HVJ2
10292,herpesviridae,Q9UHI6,Q69022
10292,herpesviridae,Q8WV28,Q69022
10292,herpesviridae,Q13576,Q1HVI8
10292,herpesviridae,P40227,P0CK48
10292,herpesviridae,Q14315,Q1HVI8
10292,herpesviridae,Q9UBX5,P0CK48
10292,herpesviridae,P04406,P03186
10292,herpesviridae,Q9Y6N5,Q1HVB5
10292,herpesviridae,Q96NA8,P0CK48
10292,herpesviridae,P27352,Q1HVF7
10292,herpesviridae,Q99436,Q1HVJ2
10292,herpesviridae,Q9BT22,P0CK57
10292,herpesviridae,P00338,P04487
10292,herpesviridae,Q07021,P03211
10292,herpesviridae,Q99439,P0CK57
10292,herpesviridae,P40227,Q1HVD3
10292,herpesviridae,Q9HD45,P0C737
10292,herpesviridae,Q9UBX5,Q69140
10292,herpesviridae,Q08379,Q07275
10292,herpesviridae,Q9NQC3,Q1HVD1
10292,herpesviridae,P52292,P13199
10292,herpesviridae,O95967,P0CK48
10292,herpesviridae,Q9UEW3,P0C6Z1
10292,herpesviridae,P42704,Q1HVI8
10292,herpesviridae,Q9UBX5,Q1HVB8
10292,herpesviridae,Q9BRK4,P0CK48
10292,herpesviridae,O95817,Q8AZK7
10292,herpesviridae,Q93062,Q1HVH2
10292,herpesviridae,Q9HDC9,P0C737
10292,herpesviridae,Q8NDN9,P03211
10292,herpesviridae,Q99729,Q8AZK7
10292,herpesviridae,Q02809,P0CK57
10292,herpesviridae,P32969,Q8AZK7
10292,herpesviridae,Q14517,Q1HVD3
10292,herpesviridae,Q04206,P03206
10292,herpesviridae,Q9BQB6,P0C6Z1
10292,herpesviridae,Q14393,P0CK57
10292,herpesviridae,P62269,P04413
10292,herpesviridae,P62266,P04487
10292,herpesviridae,Q71U36,P0CK48
10292,herpesviridae,Q00839,P90495
10292,herpesviridae,P61289,P0C705
10292,herpesviridae,P04637,Q1HVI8
10292,herpesviridae,P52948,Q2HRC9
10292,herpesviridae,P62508,Q1HVI8
10292,herpesviridae,P42892,P0CK57
10292,herpesviridae,P37173,Q1HVJ2
10292,herpesviridae,O60831,P0CK57
10292,herpesviridae,Q16891,P0CK50
10292,herpesviridae,P14618,P0C705
10292,herpesviridae,Q9NUQ6,Q1HVF7
10292,herpesviridae,P49759,P03186
10292,herpesviridae,Q8WXE0,P0CK48
10292,herpesviridae,Q9Y5L4,Q1HVD3
10292,herpesviridae,Q9BQG0,P04487
10292,herpesviridae,P21912,P0C6Z1
10292,herpesviridae,Q9BQB6,Q1HVD3
10292,herpesviridae,P35998,Q1HVJ2
10292,herpesviridae,P52272,Q1HVI8
10292,herpesviridae,P07237,P0C6Z1
10292,herpesviridae,Q7Z4N8,Q1HVI8
10292,herpesviridae,P41218,Q9QR71
10292,herpesviridae,Q8IZ07,P0C737
10292,herpesviridae,P08865,P04487
10292,herpesviridae,Q9Y371,P03211
10292,herpesviridae,P49908,P03204
10292,herpesviridae,O95219,P0C723
10292,herpesviridae,O14735,P0C737
10292,herpesviridae,O95456,Q1HVJ2
10292,herpesviridae,Q9Y4C1,Q9QR71
10292,herpesviridae,Q06330,Q9Q2P0
10292,herpesviridae,P62424,Q1HVI8
10292,herpesviridae,P25685,Q1HVI8
10292,herpesviridae,Q96CV9,P0CK48
10292,herpesviridae,P09543,Q1HVJ0
10292,herpesviridae,Q86Y07,P0C6Z1
10292,herpesviridae,Q9NR12,P0CK57
10292,herpesviridae,P30153,P0CK57
10292,herpesviridae,Q6UVK1,P0C6Z1
10292,herpesviridae,Q9Y6Y8,F5HAD1
10292,herpesviridae,Q06033,Q1HVB5
10292,herpesviridae,O95273,P0C763
10292,herpesviridae,Q7Z434,P0C6Z1
10292,herpesviridae,Q99816,P03211
10292,herpesviridae,P12004,P0CK57
10292,herpesviridae,Q92793,F5HF68
10292,herpesviridae,Q8TBB1,Q1HVJ2
10292,herpesviridae,Q9NPB0,P0C737
10292,herpesviridae,Q9UQ35,Q1HVD3
10292,herpesviridae,Q9UJ14,P0CK50
10292,herpesviridae,Q9H5V8,Q1HVJ2
10292,herpesviridae,P31689,Q1HVJ0
10292,herpesviridae,O95817,Q1HVD3
10292,herpesviridae,Q8IY17,P0C737
10292,herpesviridae,P25788,Q1HVJ2
10292,herpesviridae,P09012,Q1HVI8
10292,herpesviridae,Q969X5,P0CK50
10292,herpesviridae,P09486,P0CK50
10292,herpesviridae,Q9NSC5,P0CK54
10292,herpesviridae,Q9P0L0,P0C6Z1
10292,herpesviridae,Q08380,P10225
10292,herpesviridae,O75153,Q1HVD3
10292,herpesviridae,Q9BRK3,P0C6Z1
10292,herpesviridae,Q96IX5,P0C6Z1
10292,herpesviridae,Q8IV08,P0CK48
10292,herpesviridae,Q9H936,P0C737
10292,herpesviridae,Q96D09,P0CK48
10292,herpesviridae,Q9HCE6,P0C6Z9
10292,herpesviridae,P30050,Q1HVI8
10292,herpesviridae,P60468,P0C737
10292,herpesviridae,Q9UNF1,P0CK57
10292,herpesviridae,Q96N66,P0CK48
10292,herpesviridae,Q9NRD5,P03211
10292,herpesviridae,Q9NR12,P0C6Z1
10292,herpesviridae,Q71DI3,P04487
10292,herpesviridae,P11717,P0CK50
10292,herpesviridae,Q9NX61,P0C737
10292,herpesviridae,P04275,P0C6Z1
10292,herpesviridae,Q13064,P0C763
10292,herpesviridae,O00264,P0CK50
10292,herpesviridae,P46379,Q1HVD3
10292,herpesviridae,P25788,P03203
10292,herpesviridae,Q9BUZ4,Q1HVG4
10292,herpesviridae,Q08117,Q69022
10292,herpesviridae,P11717,P0CK57
10292,herpesviridae,O14773,Q1HVB5
10292,herpesviridae,Q9UHV2,P0CAP7
10292,herpesviridae,Q9H5V8,P0C6Z1
10292,herpesviridae,O60684,Q1HVF7
10292,herpesviridae,P28799,P0C6Z1
10292,herpesviridae,O14681,P0C737
10292,herpesviridae,Q6N097,P0C6Z8
10292,herpesviridae,O14735,P0CK57
10292,herpesviridae,P55036,Q1HVJ2
10292,herpesviridae,Q15904,P90495
10292,herpesviridae,Q8NC54,Q1HVJ2
10292,herpesviridae,Q01650,P0CK57
10292,herpesviridae,Q63HK5,P0CK57
10292,herpesviridae,Q9BQE3,A8E1C4
10292,herpesviridae,Q96J02,Q1HVJ2
10292,herpesviridae,P12814,P03203
10292,herpesviridae,P46782,P0C6Z1
10292,herpesviridae,P19338,Q8AZK7
10292,herpesviridae,P50416,P0C737
10292,herpesviridae,Q13651,F5HC71
10292,herpesviridae,P62316,Q1HVI8
10292,herpesviridae,A5A3E0,P04487
10292,herpesviridae,Q9P2E9,P0C6Z1
10292,herpesviridae,O75533,Q1HVI8
10292,herpesviridae,P98172,P0C737
10292,herpesviridae,Q8N2S1,P0C742
10292,herpesviridae,Q6IAA8,P0CK50
10292,herpesviridae,Q00535,Q77Q36
10292,herpesviridae,O95183,P0C737
10292,herpesviridae,P49327,Q1HVD3
10292,herpesviridae,Q9UBP4,P0CK48
10292,herpesviridae,Q9Y5M8,P0CK50
10292,herpesviridae,P51665,Q1HVJ2
10292,herpesviridae,P41252,P0CK57
10292,herpesviridae,O15514,F5HFD2
10292,herpesviridae,Q5H9R7,P0CK48
10292,herpesviridae,Q08117,P03211
10292,herpesviridae,P07900,A8E1C4
10292,herpesviridae,P27816,Q1HVD1
10292,herpesviridae,O96005,P0C737
10292,herpesviridae,O43294,P0CK57
10292,herpesviridae,Q68DQ2,P0CK57
10292,herpesviridae,Q9P0P0,Q1HVJ2
10292,herpesviridae,P25786,Q1HVJ2
10292,herpesviridae,O95071,P0CK48
10292,herpesviridae,O75925,P03209
10292,herpesviridae,P60468,P0CK50
10292,herpesviridae,P40227,P0CK57
10292,herpesviridae,P53634,P25214
10292,herpesviridae,P02751,P03188
10292,herpesviridae,O15027,Q1HVJ0
10292,herpesviridae,Q9H4L4,F5HCJ2
10292,herpesviridae,Q9Y228,P0CK48
10292,herpesviridae,O95967,P0CK57
10292,herpesviridae,P13489,P0CK48
10292,herpesviridae,P16615,P0CK48
10292,herpesviridae,P40429,P04487
10292,herpesviridae,Q8ND90,P0CK48
10292,herpesviridae,P25398,P04487
10292,herpesviridae,O75396,P0CK57
10292,herpesviridae,O15217,P03227
10292,herpesviridae,Q96B96,P0C6Z3
10292,herpesviridae,P60866,P04487
10292,herpesviridae,Q9BZG1,P0CK50
10292,herpesviridae,Q9UHW5,F5HFD2
10292,herpesviridae,Q5R3I4,Q1HVD3
10292,herpesviridae,Q8TF72,P0CK48
10292,herpesviridae,O14980,P0C737
10292,herpesviridae,O00505,Q1HVF7
10292,herpesviridae,P02786,P0C737
10292,herpesviridae,P13489,P0CK57
10292,herpesviridae,Q9H190,P03227
10292,herpesviridae,Q99536,P0C737
10292,herpesviridae,Q9Y4P3,P0C737
10292,herpesviridae,Q9Y4K3,Q6SWB7
10292,herpesviridae,Q9Y6N7,P0C6Z1
10292,herpesviridae,P46108,F5HDD0
10292,herpesviridae,P61254,Q8AZK7
10292,herpesviridae,Q9HCU0,P0C6Z1
10292,herpesviridae,O75787,P90495
10292,herpesviridae,Q9Y4B5,Q1HVJ0
10292,herpesviridae,Q96EE4,Q98146
10292,herpesviridae,P25788,P03204
10292,herpesviridae,O15269,P0CK57
10292,herpesviridae,P55854,P03204
10292,herpesviridae,Q92769,A8E1C4
10292,herpesviridae,Q9NZV1,P0CK57
10292,herpesviridae,Q7Z5K2,Q69022
10292,herpesviridae,P50990,P04413
10292,herpesviridae,P28799,Q1HVB5
10292,herpesviridae,O95071,Q8AZK7
10292,herpesviridae,P50402,P0C6Z1
10292,herpesviridae,Q9UFD9,Q1HVG4
10292,herpesviridae,P04406,P04487
10292,herpesviridae,P10415,F5HGJ3
10292,herpesviridae,P35080,Q1HVD1
10292,herpesviridae,Q5T124,P03188
10292,herpesviridae,Q02818,P0CK48
10292,herpesviridae,P55036,Q1HVD3
10292,herpesviridae,Q9NXS2,P0C737
10292,herpesviridae,P42677,P0CK50
10292,herpesviridae,Q96N66,Q1HVJ2
10292,herpesviridae,P48643,P0CK57
10292,herpesviridae,P48556,Q1HVJ2
10292,herpesviridae,Q5XKP0,P0C737
10292,herpesviridae,Q15326,P03211
10292,herpesviridae,Q15596,F5HCV3
10292,herpesviridae,Q5SSJ5,Q1HVF7
10292,herpesviridae,O75688,P0CK57
10292,herpesviridae,P12277,P04487
10292,herpesviridae,O95071,Q1HVJ0
10292,herpesviridae,Q9UHV2,Q1HVH8
10292,herpesviridae,Q9UEW3,P0CK48
10292,herpesviridae,Q8IY17,Q1HVD1
10292,herpesviridae,Q96HS1,P90495
10292,herpesviridae,P00338,Q8AZK7
10292,herpesviridae,Q32P28,Q1HVI8
10292,herpesviridae,Q8HWS3,Q69138
10292,herpesviridae,P16615,P0CK57
10292,herpesviridae,Q14103,Q1HVI8
10292,herpesviridae,P61978,P0C742
10292,herpesviridae,Q6P996,P0CK50
10292,herpesviridae,P22736,Q69138
10292,herpesviridae,O43837,Q8AZK7
10292,herpesviridae,Q71UM5,Q1HVD3
10292,herpesviridae,Q9NVM1,P0C737
10292,herpesviridae,Q01105,Q1HVI8
10292,herpesviridae,P62487,F5HFD2
10292,herpesviridae,Q9NSC5,P03215
10292,herpesviridae,O14773,Q2HRA1
10292,herpesviridae,Q7Z7M9,P0CK57
10292,herpesviridae,P11717,P0C737
10292,herpesviridae,P67809,P04487
10292,herpesviridae,P10909,P0C737
10292,herpesviridae,O75381,Q1HVD3
10292,herpesviridae,P23634,P0C6Z1
10292,herpesviridae,O14763,P0C737
10292,herpesviridae,O00308,Q1HVJ2
10292,herpesviridae,P16615,Q1HVD3
10292,herpesviridae,Q93062,Q69140
10292,herpesviridae,Q05639,A8E1C4
10292,herpesviridae,P43355,Q1HVI8
10292,herpesviridae,O15162,P0CK48
10292,herpesviridae,O00505,Q6SW29
10292,herpesviridae,Q07020,Q8AZK7
10292,herpesviridae,Q9UKV8,Q2HRC9
10292,herpesviridae,Q8NF91,P04413
10292,herpesviridae,P12814,P0C705
10292,herpesviridae,Q92598,A8E1C4
10292,herpesviridae,Q9HD45,P0C6Z1
10292,herpesviridae,O14641,P0C763
10292,herpesviridae,P52434,F5HFD2
10292,herpesviridae,O60341,A8E1C4
10292,herpesviridae,Q00610,Q1HVI8
10292,herpesviridae,P43378,F5HAD1
10292,herpesviridae,O95831,P0CK48
10292,herpesviridae,Q96FQ6,P0C737
10292,herpesviridae,Q8N2K0,Q1HVB5
10292,herpesviridae,P12109,P0CK57
10292,herpesviridae,Q8N4L2,P0C737
10292,herpesviridae,P28676,P03211
10292,herpesviridae,Q9ULX6,Q1HVI8
10292,herpesviridae,Q15773,Q1HVI8
10292,herpesviridae,O60684,Q2HRB6
10292,herpesviridae,Q13077,Q1HVB3
10292,herpesviridae,Q9C0C2,P0CK57
10292,herpesviridae,Q99615,Q1HVJ0
10292,herpesviridae,Q8N490,P0C6Z1
10292,herpesviridae,P04843,Q6SVZ5
10292,herpesviridae,O15173,P0C6Z1
10292,herpesviridae,Q07955,Q1HVI8
10292,herpesviridae,Q6P2Q9,Q8AZK7
10292,herpesviridae,Q15629,Q1HVD1
10292,herpesviridae,P49908,Q69140
10292,herpesviridae,P43304,P0C737
10292,herpesviridae,Q53TN4,P0C737
10292,herpesviridae,Q3KQU3,P0CK48
10292,herpesviridae,Q71UM5,P0CK50
10292,herpesviridae,Q14195,Q9QR71
10292,herpesviridae,P10809,Q1HVI8
10292,herpesviridae,Q16891,P0C6Z1
10292,herpesviridae,Q9UNH6,Q8AZK7
10292,herpesviridae,P13674,Q1HVI8
10292,herpesviridae,Q9NSC5,P03200
10292,herpesviridae,P04275,P03208
10292,herpesviridae,Q9UBX5,P03232
10292,herpesviridae,P48643,P12977
10292,herpesviridae,P62829,P04487
10292,herpesviridae,P18545,P03188
10292,herpesviridae,O15260,P0CK57
10292,herpesviridae,Q96D09,P03177
10292,herpesviridae,Q8TBB1,Q1HVF7
10292,herpesviridae,P09543,P0C737
10292,herpesviridae,Q8TCT7,P0C6Z1
10292,herpesviridae,Q96JJ7,P0CK50
10292,herpesviridae,Q9Y265,Q1HVI8
10292,herpesviridae,O75521,Q9QR71
10292,herpesviridae,P28072,Q1HVJ2
10292,herpesviridae,O60762,P0CK57
10292,herpesviridae,Q86VP6,P0C737
10292,herpesviridae,O00410,P0CK57
10292,herpesviridae,P39023,P03186
10292,herpesviridae,Q16543,F5HEZ4
10292,herpesviridae,Q13114,P03230
10292,herpesviridae,Q6PML9,P0C737
10292,herpesviridae,Q96EE3,Q2HRC9
10292,herpesviridae,Q9NZM1,P0C737
10292,herpesviridae,Q9H3P7,P0C737
10292,herpesviridae,P16615,Q1HVJ0
10292,herpesviridae,P22694,Q1HVB5
10292,herpesviridae,Q8IUQ4,P68343
10292,herpesviridae,Q71U36,P0CK54
10292,herpesviridae,P59768,P0C6Z1
10292,herpesviridae,P14373,P0CK48
10292,herpesviridae,Q13200,Q8AZK7
10292,herpesviridae,P41222,P29128
10292,herpesviridae,Q93062,P0CK48
10292,herpesviridae,P14314,Q2HRC7
10292,herpesviridae,A3KMH1,Q1HVD3
10292,herpesviridae,P11940,P04487
10292,herpesviridae,P62508,P0C763
10292,herpesviridae,P15880,P04487
10292,herpesviridae,Q92985,P03230
10292,herpesviridae,Q6UB35,Q1HVD1
10292,herpesviridae,Q9UQ35,Q1HVD1
10292,herpesviridae,P28799,P03199
10292,herpesviridae,O15270,P0CK57
10292,herpesviridae,P43686,P0CK57
10292,herpesviridae,P62753,Q1HVI8
10292,herpesviridae,Q9NRD5,P0C6Z9
10292,herpesviridae,P25705,Q8AZK7
10292,herpesviridae,Q9BZF2,F5HFA1
10292,herpesviridae,P22626,Q1HVI8
10292,herpesviridae,Q8N2S1,P0C6Z1
10292,herpesviridae,P25685,Q8AZK7
10292,herpesviridae,Q9HD23,Q2HRC8
10292,herpesviridae,O95816,P10225
10292,herpesviridae,Q13137,Q1HVD3
10292,herpesviridae,Q96BW1,Q69138
10292,herpesviridae,Q9Y2B0,F5HCJ2
10292,herpesviridae,Q99700,Q1HVD3
10292,herpesviridae,Q6FI13,P04487
10292,herpesviridae,Q9Y6K9,F5HEZ4
10292,herpesviridae,Q99623,Q1HVJ2
10292,herpesviridae,Q92973,P0C737
10292,herpesviridae,Q96S52,P0CK57
10292,herpesviridae,Q96K76,P0CK57
10292,herpesviridae,Q14653,F5HF68
10292,herpesviridae,P07858,Q1HVD1
10292,herpesviridae,O75396,Q1HVB5
10292,herpesviridae,P50402,Q1HVD3
10292,herpesviridae,Q8NC51,Q1HVI8
10292,herpesviridae,Q9NZM1,Q1HVJ2
10292,herpesviridae,Q4KMP7,Q9QR71
10292,herpesviridae,P14373,P0C6Z9
10292,herpesviridae,Q9NSC5,P0CK48
10292,herpesviridae,Q01105,P03211
10292,herpesviridae,Q8TC07,P0C737
10292,herpesviridae,P62195,Q1HVD3
10292,herpesviridae,Q9UPN7,Q2HR85
10292,herpesviridae,P06493,P12978
10292,herpesviridae,P49006,P0C6Z1
10292,herpesviridae,O95219,Q2HRD4
10292,herpesviridae,P08238,P04487
10292,herpesviridae,P62979,Q8AZK7
10292,herpesviridae,Q9NTJ5,P0C737
10292,herpesviridae,Q13443,P0CK57
10292,herpesviridae,Q96KK5,P04487
10292,herpesviridae,Q99816,P0C705
10292,herpesviridae,Q93062,Q1HVG1
10292,herpesviridae,P49458,P04487
10292,herpesviridae,Q13363,Q69140
10292,herpesviridae,Q8NEW0,P0C6Z1
10292,herpesviridae,P04844,Q6SVZ5
10292,herpesviridae,Q7Z434,P0C737
10292,herpesviridae,P04406,Q1HVH9
10292,herpesviridae,P61289,Q1HVG4
10292,herpesviridae,O15427,P0CK50
10292,herpesviridae,P49721,Q1HVJ2
10292,herpesviridae,P26599,P0C6Z9
10292,herpesviridae,Q96PU5,Q1HVJ2
10292,herpesviridae,Q8N2K0,P0CK57
10292,herpesviridae,Q16777,P04487
10292,herpesviridae,O00165,Q9QR69
10292,herpesviridae,Q13435,Q1HVI8
10292,herpesviridae,Q8TED1,P0C737
10292,herpesviridae,Q9BZG1,P0C737
10292,herpesviridae,Q99500,P0C737
10292,herpesviridae,Q13114,Q1HVB3
10292,herpesviridae,Q14699,P0CK57
10292,herpesviridae,P23246,Q8AZK7
10292,herpesviridae,O00170,Q69138
10292,herpesviridae,Q9H936,P0CK57
10292,herpesviridae,P55795,P04413
10292,herpesviridae,P23396,P04413
10292,herpesviridae,Q9BYM8,P0CK48
10292,herpesviridae,P35613,P0CK57
10292,herpesviridae,Q63ZY3,P0CK57
10292,herpesviridae,P35221,P0C788
10292,herpesviridae,P42677,P0CK48
10292,herpesviridae,P12814,P0CK48
10292,herpesviridae,P46781,Q8AZK7
10292,herpesviridae,Q9BQB6,P0C737
10292,herpesviridae,Q07812,Q6SW94
10292,herpesviridae,O15111,F5HEZ4
10292,herpesviridae,A0FGR8,P0C6Z1
10292,herpesviridae,Q12800,Q1HVG4
10292,herpesviridae,P63010,Q1HVH9
10292,herpesviridae,P46109,Q20NX5
10292,herpesviridae,P02794,P0CK48
10292,herpesviridae,P10515,P90463
10292,herpesviridae,P39023,P04487
10292,herpesviridae,Q9C0E2,Q2HRD4
10292,herpesviridae,Q9NSC5,Q1HVF6
10292,herpesviridae,Q99460,Q1HVJ2
10292,herpesviridae,O15460,Q8AZK7
10292,herpesviridae,P62241,P04487
10292,herpesviridae,P68104,P04413
10292,herpesviridae,P29966,Q1HVD3
10292,herpesviridae,P35869,P12977
10292,herpesviridae,P61513,Q1HVF7
10292,herpesviridae,Q12906,Q8AZK7
10292,herpesviridae,P10809,Q8AZK7
10292,herpesviridae,P25445,P0CK50
10292,herpesviridae,Q13164,P25214
10292,herpesviridae,P19338,Q1HVI8
10292,herpesviridae,Q9Y2I7,Q8AZK7
10292,herpesviridae,Q9UQ35,Q1HVI8
10292,herpesviridae,Q13546,P03230
10292,herpesviridae,Q8N5R6,Q1HVE9
10292,herpesviridae,Q9BVG8,P0CK48
10292,herpesviridae,Q9Y5G0,P0CK57
10292,herpesviridae,Q92734,Q1HVG1
10292,herpesviridae,P63279,P0CK48
10292,herpesviridae,P04908,P04487
10292,herpesviridae,P11047,P0CK57
10292,herpesviridae,A0FGR8,P0C737
10292,herpesviridae,P61289,P0C742
10292,herpesviridae,P23497,Q04360
10292,herpesviridae,P04275,P03204
10292,herpesviridae,O60814,P04487
10292,herpesviridae,P20671,P04487
