A4R1G4	242507
C1GXI3	502779
A3LP95	322104
A1CMA3	344612
Q6BGV5	284592
Q6CU86	284590
C7YTL6	660122
B2W2Y7	426418
D5GA77	656061
C5DPS9	559307
A6RF22	339724
C0NZV4	447093
Q0V389	321614
Q6CFU2	284591
Q5R7B0	9601
A5DLD1	294746
A7E4K0	665079
Q2GXM5	306901
B0CPQ8	486041
A1DLU6	331117
O95707	9606
Q59SN0	237561
Q96EU6	9606
B6HGB5	500485
Q8K0T0	10090
P53694	284812
O82352	3702
O64837	3702
Q4FZ58	8364
Q6RJR6	10116
Q9JK11	10116
Q9M145	3702
Q6DR04	3702
Q04947	559292
Q9SH59	3702
Q6NPD8	3702
Q56X72	3702
Q16799	9606
Q12443	559292
Q9ES97	10090
Q9SUR3	3702
Q8GYH6	3702
Q6DBN4	3702
Q9ZU43	3702
Q8GWH5	3702
O70622	10090
Q5RBL9	9601
Q28D16	8364
Q9NQC3	9606
Q64548	10116
O75298	9606
Q08D83	9913
O95197	9606
Q99P72	10090
Q9SUT9	3702
Q9LT71	3702
Q9LJQ5	3702
A2RVT6	3702
P0C941	3702
Q5IS59	9598
A7MC64	8364
Q9FFS0	3702
Q8LDS3	3702
O42977	284812
Q9SS37	3702
Q9M392	3702
Q12751	559292
Q9UUI3	284812
Q960T2	7227
Q9D554	10090
O59706	284812
P11075	559292
Q9P7V5	284812
Q12874	9606
Q13435	9606
P14693	559292
Q4P3H6	237631
Q5ZKM1	9031
Q9DBE9	10090
A1CL59	344612
A3LX02	322104
A7TJS7	436907
P25808	559292
Q4WVH3	330879
Q54NX0	44689
P25582	559292
Q0CQF3	341663
Q6FKS8	284593
Q6BSM3	284592
Q4P9E5	237631
Q5RKQ0	7955
A7E8B6	665079
Q9P6V8	367110
Q4P6G5	237631
P0CR08	214684
Q6CN92	284590
O13736	284812
Q758S6	284811
Q5RAS1	9601
A5DGM4	294746
Q54SG7	44689
Q9UT02	284812
Q9USV3	284812
Q00706	227321
Q949S9	3702
Q66I22	7955
Q9D5V6	10090
Q5E978	9913
Q8NFR3	9606
B3MJ69	7217
B4J497	7222
Q28WQ8	46245
B4LIK8	7244
Q9BXP5	9606
Q17FR9	7159
A8XEG9	6238
B4KLY7	7230
B4II37	7238
Q96MH6	9606
Q86C65	44689
Q3SZZ5	9913
Q54UB0	44689
Q6D7Q9	218491
Q9KKJ5	243277
Q55FP1	44689
P32780	9606
Q6NYP0	7955
A8ADB3	290338
Q5V5M5	272569
A8WHT1	6239
Q8IRE4	7227
F7GSQ4	9544
Q9D850	10090
Q756G2	284811
Q03280	559292
Q93YU6	3702
Q9VJ29	7227
Q9P4Z1	367110
Q0DJS1	39947
P76562	83333
Q9C0B7	9606
Q9BTX3	9606
P44140	71421
Q8TYZ5	190192
Q8ZN74	99287
O14356	284812
P35169	559292
P32600	559292
Q5ZK32	9031
Q9CR96	10090
Q5ZJD8	9031
Q9FR53	3702
Q95Q95	6239
Q4DPN8	353153
D4GW73	309800
D5C1K8	472759
A1RY08	368408
Q8C3S2	10090
Q6NQ64	3702
Q7Q5Z3	7165
A8N339	240176
B5DPF1	46245
Q32P41	9606
D0NLC2	403677
Q8TFG7	284812
Q16VC0	7159
A8B4Q0	184922
A4HWT0	5671
Q9D0C4	10090
A2E5K9	5722
P38793	559292
Q0VCR6	9913
Q9Y7K2	284812
Q9VK45	7227
O14045	284812
A9ULB4	8364
B7G5J1	556484
B8A5G9	7955
Q54WD6	44689
Q0UVC3	321614
A5K6L0	126793
B8BQY5	35128
F6H2F8	29760
E3WPP8	43151
A4H8F7	5660
A0CC46	5888
A9T6G5	3218
Q4MYY2	5875
Q6CA67	284591
O43715	9606
Q4CNL4	353153
B7FTW3	556484
Q9D8Z2	10090
F6HH45	29760
C0NUP2	447093
F4NUJ6	684364
Q3MHN8	9913
Q8SVV3	284813
F5HAU9	367110
D5GN29	656061
Q58293	243232
Q4WX30	330879
F7A355	7719
C4M572	5759
Q4QEY9	5664
C7YK87	660122
C0H537	36329
C5XX79	4558
Q4PHW2	237631
O13956	284812
Q9HNJ6	64091
Q58118	243232
Q5HZH2	10090
Q9VP47	7227
Q07381	559292
Q9UJK0	9606
Q9UWV6	273057
Q9V968	7227
Q59TN1	237561
Q5KBP2	214684
C8VJ35	227321
E0VLV0	121224
D3BT31	13642
Q4UB74	5874
D5WYQ6	75379
Q19329	6239
Q5SWD9	10090
Q2NET3	339860
Q10409	284812
Q12094	559292
Q0P466	7955
Q58952	243232
Q04235	559292
Q61WR2	6238
Q8TMY6	188937
Q8PSK5	192952
B3L2G0	5851
E3KWE1	418459
F6VSS6	8364
O26654	187420
Q9HM46	273075
Q09832	284812
Q5R434	9601
Q975W6	273063
Q12ZL9	259564
A5UJF3	420247
Q58D65	9913
Q8W4K1	3702
Q54YA7	44689
Q2NL82	9606
Q8BG71	10090
Q8H0T4	3702
O29049	224325
Q89AP0	224915
A8B1Z2	184922
Q5V1I1	272569
Q5ZY69	272624
Q58767	243232
O26334	187420
Q9CJL4	272843
Q7N8P2	243265
Q9HH76	330779
Q9HKQ0	273075
Q9KPV6	243277
Q8D2G7	36870
Q9PEH8	160492
O70405	10090
Q7VRE1	203907
Q8ZU54	178306
Q8EGH1	211586
Q87ME1	223926
Q8H4D4	39947
Q9YC66	272557
Q8U0I8	186497
Q5JGE1	69014
Q8IYT8	9606
Q4V8B8	10116
Q23023	6239
Q2UPL9	510516
Q6FVZ6	284593
Q0UTQ5	321614
B2B4I8	515849
D1Z6B1	771870
O62252	6239
O75385	9606
C5GAH0	559297
Q4WTH1	330879
C5M3P0	294747
C4R2K0	644223
C7YRJ1	660122
Q6BYC4	284592
A4R0E6	242507
B6H768	500485
A3LXV1	322104
B6JX19	402676
B6Q702	441960
Q6CAC9	284591
C0NQU6	447093
D4AUV1	663331
Q75AX9	284811
Q59MU1	237561
C5DMP2	559295
C1GPD0	502779
A2QQ09	425011
A5E1F6	379508
Q6FCH1	62977
Q83BV5	227377
P60472	83333
Q8TXA7	190192
Q6D8D8	218491
Q6KZ89	263820
Q88MH6	160488
E4V6L3	535722
Q5BDM6	227321
B2W0B1	426418
A7EZP8	665079
A7THH1	436907
Q58529	243232
Q9HM14	273075
O30178	224325
Q58805	243232
O28102	224325
Q8QL42	157898
Q9YER5	272557
Q1DQS5	246410
Q10183	284812
Q81ZD6	1392
Q86B47	7227
Q4WWW5	330879
Q6BL68	284592
Q753A3	284811
A2QF59	425011
Q6CV86	284590
A3LWJ7	322104
Q6C531	284591
Q10207	284812
Q9SMZ9	3702
A1CJJ9	344612
Q0CX45	341663
A5E625	379508
P9WKT1	83332
O14037	284812
Q814A6	226900
Q58129	243232
P54878	272631
Q9P840	237561
Q9USY8	284812
P25338	559292
Q9C108	284812
A4RK96	242507
A7TE16	436907
P47118	559292
Q9NRH1	9606
P38829	559292
O14171	284812
Q9P7P0	284812
P50830	224308
O94326	284812
P53846	559292
O59799	284812
Q9Y7Q1	284812
Q9CB36	272631
Q47SS3	269800
A0R2W4	246196
P9WFF5	83332
P38118	196627
Q9A707	190650
O84456	272561
Q831K9	226185
Q7VH74	235279
Q5FJM7	272621
P60481	257309
Q9RRP1	243230
P60482	243231
P55984	85962
Q5F5X2	242231
Q9ZDA7	272947
Q5M677	264199
Q83GJ0	203267
Q8NNC1	196627
Q8UFL9	176299
O67291	224324
Q7VYC6	257313
Q97I62	272562
Q9CDT1	272623
Q5HPT1	176279
Q8DSJ7	210007
Q7U7P7	84588
Q9X1B8	243274
Q73K76	243275
Q9X5F1	264203
Q5ZII6	9031
Q9CR64	10090
Q5BJC2	7955
Q6AZW1	7955
Q28GL2	8364
Q5RAL1	9601
Q80X45	10090
Q89W41	224911
P60480	257309
Q8FQR4	196164
Q9L2H4	100226
Q8YRL4	103690
Q8RA26	273068
Q8KFQ5	194439
Q7NVZ0	243365
Q5L0J8	235909
Q7NPE7	251221
Q8Y7G6	169963
Q82TZ9	228410
Q92Q51	266834
Q148I3	9913
G2TRS3	284812
Q0IIL4	9913
Q5RAU6	9601
Q9US27	284812
Q9LHN4	3702
Q28C60	8364
Q91YX5	10090
Q9SYC8	3702
Q6NVG1	10090
Q92604	9606
Q8L4Y2	3702
Q8L7R3	3702
Q8S8S2	3702
Q8GXU8	3702
A8J0J0	3055
Q41745	4577
Q643R3	9606
Q8LG50	3702
Q758T7	284811
Q2U5V7	510516
C5M6Z4	294747
P0CO66	214684
B0DK33	486041
A7F1G7	665079
A6QYP4	339724
A1CBT0	344612
C1GVA2	502779
B8P366	561896
B8LYF6	441959
P18409	559292
A2QAU8	425011
Q6CUC3	284590
B6HAR6	500485
B8P9E4	561896
A5DAR4	294746
Q0CJH2	341663
Q2H740	306901
A4QTI8	242507
A5DCL4	294746
B6K463	402676
C5FUT6	554155
B8MZJ8	332952
Q0CZL5	341663
A8NEF5	240176
C4R415	644223
B8M2V6	441959
O60200	559292
C5FMP1	554155
B8NM08	332952
Q6CKU5	284590
O13814	284812
A1CNY1	344612
Q2UQG9	510516
Q4PEB4	237631
C5GL32	559297
C4JV00	336963
Q6CAG4	284591
C5DG70	559295
Q6FVF2	284593
B0DQ09	486041
C4JY59	336963
Q49128	272630
Q4PEP6	237631
Q6DEI8	7955
Q6CA06	284591
A2R4N0	425011
Q1E432	246410
C4R892	644223
A5E3T2	379508
A3LSW7	322104
B6QVB2	441960
A7TFL9	436907
Q59LL4	237561
Q6FWV0	284593
C4QWJ4	644223
A3LT10	322104
C5GK63	559297
A1D1T8	331117
B6K4Z5	402676
C5DTC4	559307
Q4WGL2	330879
Q6FW26	284593
Q6BSK8	284592
Q1DK03	246410
A5DUG6	379508
Q0TWV0	321614
A2R3N6	425011
C4XVQ6	306902
B6HL48	500485
C5E1U4	559307
Q75CC2	284811
C0NFC2	447093
Q4WVV6	330879
A8NWS6	240176
Q8J0L4	227321
Q7SBE0	367110
A7TNL0	436907
Q1E2F1	246410
B6QAV0	441960
Q6BTX9	284592
A1DDI7	331117
O94030	237561
P0C1D2	227321
C4Y0Q6	306902
P0CO80	214684
B0CQL3	486041
O13498	515849
B6Q6B6	441960
Q4WRX2	330879
Q5BF59	227321
C5DEN8	559295
A7ELE2	665079
A7TFP8	436907
Q8GYJ4	3702
Q4P8D2	237631
Q8VEA4	10090
P36046	559292
Q9D187	10090
C5GLP2	559297
A1CM86	344612
C5M1Z6	294747
A8PRS6	425265
C1GG16	502780
Q9P353	367110
O74368	284812
P0CM68	214684
Q5BJN5	10116
Q6PBC3	8364
Q9Y3D0	9606
Q59SI5	237561
B6HDM7	500485
Q8N4Q1	9606
Q6CJU9	284590
B2AVN3	515849
A7E559	665079
P41800	559292
Q757A5	284811
Q2KHZ4	9913
Q6CSA1	284590
C0NZU3	447093
Q75FA5	284811
C5DCI0	559295
C1GXJ4	502779
C4JP24	336963
Q7S3S2	367110
P87059	284812
Q2U9A7	510516
Q4WDE0	330879
Q6BH42	284592
C5DRQ1	559307
Q04341	559292
Q6CAP9	284591
C5FRT9	554155
B8NDR8	332952
A1DLT0	331117
Q0TYM0	321614
B8PL20	561896
Q29L43	46245
Q80TL7	10090
P32333	559292
Q6FVT7	284593
A4RM19	242507
A5DGW8	294746
Q0CH31	341663
A8N1W8	240176
Q5AQA2	227321
B2VVB9	426418
B8MTT8	441959
Q7Z3U7	9606
Q5YQZ6	247156
C0P108	447093
Q0CFY3	341663
A4XKS3	351627
A9JRE2	7955
C6C0F7	526222
B4K8A4	7230
B1YIY4	262543
Q746Y8	243231
A9AYL1	316274
Q6CQP3	284590
Q2NFJ6	339860
B2A5S2	457570
Q7S4G7	367110
C0QUC0	123214
B9HCR2	3694
Q8U178	186497
Q5HZE4	10116
B2V8N9	436114
Q0AYV4	335541
B8M7D2	441959
A6LJM7	391009
B3RLE6	10228
D7TCD0	29760
B6K6N3	402676
Q4P8B7	237631
O43065	284812
A8F7V1	416591
A5FUV7	349163
A6R364	339724
Q0ZB81	7091
Q6FVY2	284593
Q8KBH1	194439
A7MKX3	290339
A3DD27	203119
B4JRX2	7222
B4GYU1	7234
B4NG41	7260
A4W7Z1	399742
C5D7U5	471223
B0TH58	498761
A5G9J7	351605
A1WUJ7	349124
A4ICE5	5671
A0L909	156889
B8ES44	395965
B0JPT8	449447
C1G9Q3	502780
Q9VLT1	7227
O75012	559292
O13973	284812
Q819F2	226900
A7HIG6	404589
C5FY68	554155
Q4WNI1	330879
O31662	224308
A8XDI8	6238
A8ANI3	290338
A5I1A6	441771
Q317L9	207559
B8DQQ9	883
Q9V9X4	7227
C1A6J9	379066
B9LZ20	316067
C4QYS6	644223
A4HQ10	5660
Q8F2A8	189518
Q2VZP8	342108
Q8YR82	103690
Q0ITU1	39947
Q7U4V1	84588
Q8DK09	197221
Q9X013	243274
B8GRR4	396588
Q383H9	185431
Q8PAB2	190485
Q81IK7	226900
Q4CY36	353153
Q9YE84	272557
Q2IH96	290397
Q7PKS9	7165
C1DRQ7	322710
B8J4S7	525146
A4J678	349161
B4I029	7238
B5ED21	404380
Q5L1E6	235909
Q7NP62	251221
A6T656	272620
C5DHL1	559295
B0D0U4	486041
B0SNY3	456481
A5DUX4	379508
Q8TUJ1	188937
B8IEX1	460265
O27900	187420
D2VAA9	5762
A1CY38	331117
Q2RKL8	264732
Q3A2J8	338963
Q4K8M6	220664
Q7UF90	243090
B6K4Q2	402676
A9FD66	448385
Q67MP0	292459
Q5H060	291331
O94548	284812
Q2NL31	9913
Q3ABU6	246194
Q3Z937	243164
B1I2P1	477974
Q24UA0	138119
A6LE92	435591
Q885T7	223283
B1XJK0	32049
B6QRG1	441960
C9SB02	526221
Q9PAG5	160492
P47018	559292
Q93169	6239
Q6BZH5	284592
Q72FX9	882
Q2SE63	349521
Q4Q0R9	5664
A1U3J9	351348
Q57896	243232
C7Z638	660122
B2J5P6	63737
A4S068	436017
A4XTE5	399739
Q2LXN1	56780
A7TSA5	436907
Q06489	559292
C5DU12	559307
B0C8J2	329726
Q0VPK6	393595
O67879	224324
Q2GM68	306901
A8ZYA5	96561
B8FLU0	439235
B4QSM8	7240
B3E3M5	398767
Q9BV20	9606
A9KIE9	357809
B6TZD1	4577
A9UQ62	81824
A7RF00	45351
A1ALC1	338966
A5DNT0	294746
B8PBR2	561896
Q88M09	160488
B6IUC1	414684
A5UQK6	357808
A7EGZ3	665079
Q4JB92	330779
P0CI29	771870
A2ZCP0	39946
Q0VFN1	8364
P42346	10116
Q81ZC2	1392
Q81MJ6	1392
Q16I17	7159
Q0AA70	187272
O29877	224325
A1CGN9	344612
Q9ZUG4	3702
A8FCG5	315750
C5M614	294747
Q8R9L7	273068
C4YC37	306902
P0CN40	214684
Q47AR7	159087
B3M098	7217
B4LWZ8	7244
Q5B590	227321
Q5FQK0	290633
Q1ISH2	204669
Q606P2	243233
Q9CQT1	10090
P42345	9606
A5D1G8	370438
A3LN21	322104
Q9HZ65	208964
B2VZQ8	426418
Q92TI2	266834
Q21S04	338969
